Epoch, Train Loss, Valid Loss, Test Loss
1, 0.467509, 0.343240, 0.348729
2, 0.322713, 0.302658, 0.305669
3, 0.291809, 0.274096, 0.276077
4, 0.262939, 0.243795, 0.245235
5, 0.230272, 0.207673, 0.208787
6, 0.192425, 0.168610, 0.169465
7, 0.153889, 0.131261, 0.131892
8, 0.117798, 0.097906, 0.098349
9, 0.086668, 0.070363, 0.070667
10, 0.061561, 0.048892, 0.049099
