Epoch, Train Loss, Valid Loss, Test Loss
1, 0.575819, 0.514689, 0.513994
2, 0.455077, 0.400250, 0.399540
3, 0.348965, 0.300810, 0.300206
4, 0.258883, 0.220841, 0.220311
5, 0.188235, 0.159646, 0.159226
6, 0.136609, 0.115651, 0.115321
7, 0.100342, 0.084327, 0.084082
8, 0.073226, 0.063165, 0.062998
9, 0.053432, 0.047271, 0.047154
10, 0.039144, 0.035036, 0.034956
