Epoch, Train Loss, Valid Loss, Test Loss
1, 0.492102, 0.362174, 0.367240
2, 0.334845, 0.311098, 0.314676
3, 0.299773, 0.282363, 0.284814
4, 0.273133, 0.256825, 0.258536
5, 0.244718, 0.224214, 0.225527
6, 0.210588, 0.188653, 0.189676
7, 0.174532, 0.152408, 0.153174
8, 0.138766, 0.118232, 0.118788
9, 0.106144, 0.088138, 0.088533
10, 0.077986, 0.063275, 0.063555
