Epoch, Train Loss, Valid Loss, Test Loss
1, 0.496992, 0.361541, 0.356996
2, 0.330484, 0.307339, 0.303903
3, 0.293528, 0.276986, 0.274743
4, 0.265808, 0.248053, 0.246675
5, 0.234406, 0.212950, 0.211965
6, 0.198745, 0.176446, 0.175696
7, 0.162129, 0.140373, 0.139813
8, 0.127134, 0.107559, 0.107114
9, 0.096057, 0.079312, 0.078966
10, 0.069988, 0.056691, 0.056424
