Epoch, Train Loss, Valid Loss, Test Loss
1, 0.413350, 0.542070, 0.543717
2, 0.357197, 0.475956, 0.478262
3, 0.313953, 0.418078, 0.421183
4, 0.281243, 0.369850, 0.373479
5, 0.256370, 0.331355, 0.335542
6, 0.236707, 0.306579, 0.310854
7, 0.223072, 0.286151, 0.290431
8, 0.210659, 0.268347, 0.272534
9, 0.198615, 0.250803, 0.254623
10, 0.185958, 0.233694, 0.237162
11, 0.173190, 0.217205, 0.220328
12, 0.160467, 0.201343, 0.204083
13, 0.147949, 0.186727, 0.189115
14, 0.136264, 0.172914, 0.175020
15, 0.125392, 0.159503, 0.161379
16, 0.115101, 0.146642, 0.148326
17, 0.105415, 0.134204, 0.135722
18, 0.096206, 0.121990, 0.123366
19, 0.087321, 0.110011, 0.111275
20, 0.078740, 0.098433, 0.099610
21, 0.070550, 0.087475, 0.088579
22, 0.062848, 0.077339, 0.078376
23, 0.055715, 0.068189, 0.069157
24, 0.049235, 0.060062, 0.060955
25, 0.043452, 0.052887, 0.053704
26, 0.038337, 0.046588, 0.047336
27, 0.033825, 0.041090, 0.041779
28, 0.029867, 0.036328, 0.036966
29, 0.026412, 0.032186, 0.032775
30, 0.023396, 0.028508, 0.029055
31, 0.020761, 0.025227, 0.025736
32, 0.018402, 0.022340, 0.022813
33, 0.016367, 0.019853, 0.020294
34, 0.014589, 0.017726, 0.018137
35, 0.013067, 0.015914, 0.016300
36, 0.011775, 0.014371, 0.014735
37, 0.010673, 0.013064, 0.013411
38, 0.009746, 0.011950, 0.012283
39, 0.008953, 0.010990, 0.011310
40, 0.008262, 0.010147, 0.010456
41, 0.007649, 0.009384, 0.009682
42, 0.007115, 0.008668, 0.008957
43, 0.006615, 0.008027, 0.008305
44, 0.006171, 0.007455, 0.007722
45, 0.005772, 0.006944, 0.007200
46, 0.005411, 0.006484, 0.006731
47, 0.005100, 0.006067, 0.006306
48, 0.004817, 0.005695, 0.005928
49, 0.004572, 0.005373, 0.005600
50, 0.004357, 0.005101, 0.005323
51, 0.004170, 0.004871, 0.005085
52, 0.003999, 0.004666, 0.004871
53, 0.003843, 0.004477, 0.004674
54, 0.003709, 0.004301, 0.004492
55, 0.003586, 0.004147, 0.004331
56, 0.003473, 0.004012, 0.004190
57, 0.003374, 0.003890, 0.004063
58, 0.003287, 0.003784, 0.003952
59, 0.003215, 0.003695, 0.003858
60, 0.003155, 0.003621, 0.003780
61, 0.003097, 0.003553, 0.003707
