Epoch, Train Loss, Valid Loss, Test Loss
1, 0.443277, 0.542076, 0.543721
2, 0.382396, 0.475917, 0.478222
3, 0.335676, 0.417716, 0.420861
4, 0.300496, 0.369501, 0.373190
5, 0.273771, 0.331152, 0.335388
6, 0.252762, 0.306570, 0.310884
7, 0.238315, 0.286373, 0.290690
8, 0.225246, 0.268739, 0.272953
9, 0.212599, 0.251305, 0.255153
10, 0.199317, 0.234238, 0.237745
11, 0.185892, 0.217726, 0.220890
12, 0.172460, 0.201798, 0.204576
13, 0.159203, 0.187115, 0.189541
14, 0.146824, 0.173217, 0.175362
15, 0.135273, 0.159752, 0.161666
16, 0.124314, 0.146879, 0.148597
17, 0.113978, 0.134464, 0.136011
18, 0.104137, 0.122305, 0.123706
19, 0.094633, 0.110388, 0.111673
20, 0.085438, 0.098858, 0.100054
21, 0.076636, 0.087922, 0.089042
22, 0.068334, 0.077785, 0.078834
23, 0.060623, 0.068617, 0.069593
24, 0.053604, 0.060451, 0.061349
25, 0.047324, 0.053226, 0.054046
26, 0.041754, 0.046875, 0.047626
27, 0.036835, 0.041330, 0.042021
28, 0.032516, 0.036526, 0.037164
29, 0.028747, 0.032337, 0.032928
30, 0.025453, 0.028614, 0.029161
31, 0.022570, 0.025298, 0.025807
32, 0.019990, 0.022388, 0.022861
33, 0.017766, 0.019884, 0.020324
34, 0.015822, 0.017739, 0.018150
35, 0.014159, 0.015914, 0.016298
36, 0.012747, 0.014361, 0.014723
37, 0.011544, 0.013048, 0.013393
38, 0.010533, 0.011930, 0.012261
39, 0.009667, 0.010967, 0.011286
40, 0.008915, 0.010122, 0.010428
41, 0.008248, 0.009354, 0.009650
42, 0.007666, 0.008637, 0.008923
43, 0.007122, 0.007996, 0.008272
44, 0.006641, 0.007424, 0.007689
45, 0.006207, 0.006913, 0.007167
46, 0.005816, 0.006452, 0.006697
47, 0.005478, 0.006035, 0.006272
48, 0.005173, 0.005665, 0.005896
49, 0.004908, 0.005346, 0.005572
50, 0.004676, 0.005079, 0.005298
51, 0.004476, 0.004851, 0.005062
52, 0.004292, 0.004646, 0.004849
53, 0.004124, 0.004458, 0.004654
54, 0.003979, 0.004285, 0.004474
55, 0.003848, 0.004134, 0.004316
56, 0.003727, 0.004001, 0.004177
57, 0.003621, 0.003879, 0.004051
58, 0.003528, 0.003774, 0.003940
59, 0.003450, 0.003686, 0.003848
60, 0.003386, 0.003615, 0.003772
61, 0.003325, 0.003548, 0.003701
62, 0.003268, 0.003481, 0.003629
63, 0.003224, 0.003417, 0.003561
64, 0.003182, 0.003355, 0.003495
65, 0.003140, 0.003305, 0.003441
66, 0.003097, 0.003260, 0.003392
67, 0.003053, 0.003223, 0.003351
68, 0.003033, 0.003178, 0.003302
69, 0.002998, 0.003137, 0.003258
70, 0.002980, 0.003105, 0.003222
71, 0.002947, 0.003084, 0.003198
72, 0.002924, 0.003061, 0.003172
73, 0.002908, 0.003036, 0.003144
74, 0.002889, 0.003010, 0.003116
75, 0.002873, 0.002987, 0.003090
76, 0.002851, 0.002969, 0.003069
77, 0.002843, 0.002955, 0.003052
78, 0.002829, 0.002946, 0.003040
79, 0.002816, 0.002932, 0.003023
80, 0.002801, 0.002915, 0.003004
81, 0.002792, 0.002898, 0.002985
82, 0.002783, 0.002883, 0.002968
83, 0.002775, 0.002878, 0.002960
84, 0.002762, 0.002879, 0.002958
85, 0.002761, 0.002868, 0.002944
86, 0.002747, 0.002857, 0.002931
87, 0.002740, 0.002844, 0.002916
88, 0.002734, 0.002834, 0.002905
89, 0.002727, 0.002828, 0.002897
90, 0.002725, 0.002821, 0.002887
91, 0.002711, 0.002812, 0.002877
92, 0.002711, 0.002810, 0.002871
93, 0.002711, 0.002809, 0.002868
94, 0.002700, 0.002805, 0.002861
95, 0.002694, 0.002797, 0.002852
96, 0.002683, 0.002790, 0.002843
97, 0.002684, 0.002782, 0.002834
98, 0.002679, 0.002777, 0.002827
99, 0.002670, 0.002779, 0.002827
100, 0.002671, 0.002780, 0.002827
101, 0.002667, 0.002777, 0.002823
102, 0.002656, 0.002768, 0.002813
103, 0.002657, 0.002759, 0.002802
104, 0.002655, 0.002756, 0.002797
105, 0.002647, 0.002759, 0.002798
106, 0.002643, 0.002762, 0.002800
107, 0.002644, 0.002757, 0.002794
108, 0.002635, 0.002749, 0.002785
109, 0.002630, 0.002742, 0.002776
110, 0.002631, 0.002742, 0.002774
111, 0.002628, 0.002745, 0.002776
112, 0.002629, 0.002740, 0.002770
113, 0.002621, 0.002735, 0.002764
114, 0.002618, 0.002731, 0.002759
115, 0.002622, 0.002730, 0.002758
116, 0.002605, 0.002730, 0.002756
117, 0.002605, 0.002726, 0.002751
118, 0.002601, 0.002722, 0.002747
119, 0.002602, 0.002722, 0.002746
120, 0.002600, 0.002722, 0.002746
121, 0.002594, 0.002720, 0.002742
122, 0.002595, 0.002717, 0.002738
123, 0.002594, 0.002715, 0.002735
124, 0.002590, 0.002713, 0.002731
125, 0.002588, 0.002714, 0.002731
126, 0.002584, 0.002712, 0.002729
127, 0.002581, 0.002702, 0.002719
128, 0.002582, 0.002700, 0.002716
129, 0.002580, 0.002701, 0.002716
130, 0.002574, 0.002707, 0.002721
131, 0.002573, 0.002705, 0.002717
132, 0.002566, 0.002700, 0.002712
133, 0.002562, 0.002695, 0.002706
134, 0.002560, 0.002694, 0.002705
135, 0.002554, 0.002694, 0.002703
136, 0.002558, 0.002693, 0.002701
137, 0.002557, 0.002694, 0.002702
138, 0.002550, 0.002692, 0.002699
139, 0.002549, 0.002691, 0.002697
140, 0.002543, 0.002685, 0.002691
141, 0.002539, 0.002683, 0.002689
142, 0.002536, 0.002682, 0.002687
143, 0.002533, 0.002684, 0.002688
144, 0.002534, 0.002684, 0.002688
145, 0.002530, 0.002685, 0.002689
146, 0.002525, 0.002682, 0.002684
147, 0.002527, 0.002677, 0.002679
148, 0.002519, 0.002673, 0.002675
149, 0.002528, 0.002671, 0.002673
150, 0.002519, 0.002670, 0.002672
151, 0.002514, 0.002672, 0.002673
152, 0.002515, 0.002671, 0.002670
153, 0.002506, 0.002671, 0.002670
154, 0.002514, 0.002668, 0.002667
155, 0.002507, 0.002666, 0.002665
156, 0.002504, 0.002666, 0.002664
157, 0.002503, 0.002667, 0.002664
158, 0.002498, 0.002665, 0.002661
159, 0.002498, 0.002667, 0.002662
160, 0.002496, 0.002661, 0.002657
161, 0.002494, 0.002662, 0.002658
162, 0.002485, 0.002659, 0.002654
163, 0.002491, 0.002657, 0.002651
164, 0.002486, 0.002655, 0.002649
165, 0.002482, 0.002656, 0.002649
166, 0.002483, 0.002656, 0.002649
167, 0.002476, 0.002658, 0.002650
168, 0.002478, 0.002655, 0.002648
169, 0.002472, 0.002653, 0.002645
170, 0.002478, 0.002650, 0.002641
171, 0.002473, 0.002650, 0.002641
172, 0.002469, 0.002647, 0.002637
173, 0.002463, 0.002646, 0.002637
174, 0.002466, 0.002646, 0.002637
175, 0.002462, 0.002645, 0.002635
176, 0.002461, 0.002645, 0.002635
177, 0.002454, 0.002644, 0.002633
178, 0.002457, 0.002643, 0.002632
179, 0.002452, 0.002643, 0.002632
180, 0.002448, 0.002641, 0.002630
181, 0.002450, 0.002640, 0.002629
182, 0.002444, 0.002638, 0.002627
183, 0.002443, 0.002635, 0.002623
184, 0.002442, 0.002634, 0.002621
185, 0.002439, 0.002635, 0.002621
186, 0.002438, 0.002637, 0.002623
187, 0.002438, 0.002634, 0.002621
188, 0.002432, 0.002634, 0.002620
189, 0.002432, 0.002631, 0.002616
190, 0.002433, 0.002633, 0.002618
191, 0.002427, 0.002631, 0.002616
192, 0.002425, 0.002627, 0.002614
193, 0.002421, 0.002624, 0.002611
194, 0.002419, 0.002622, 0.002607
195, 0.002418, 0.002623, 0.002607
196, 0.002418, 0.002623, 0.002607
197, 0.002419, 0.002623, 0.002607
198, 0.002414, 0.002621, 0.002605
199, 0.002407, 0.002618, 0.002601
200, 0.002409, 0.002616, 0.002600
201, 0.002403, 0.002617, 0.002600
202, 0.002403, 0.002619, 0.002602
203, 0.002404, 0.002618, 0.002601
204, 0.002398, 0.002615, 0.002597
205, 0.002403, 0.002612, 0.002593
206, 0.002399, 0.002610, 0.002591
207, 0.002395, 0.002608, 0.002590
208, 0.002393, 0.002609, 0.002591
209, 0.002392, 0.002608, 0.002590
210, 0.002386, 0.002607, 0.002588
211, 0.002389, 0.002605, 0.002586
212, 0.002388, 0.002606, 0.002586
213, 0.002386, 0.002605, 0.002586
214, 0.002378, 0.002602, 0.002584
215, 0.002383, 0.002600, 0.002581
216, 0.002379, 0.002599, 0.002580
217, 0.002377, 0.002598, 0.002578
218, 0.002378, 0.002599, 0.002578
219, 0.002372, 0.002596, 0.002576
220, 0.002371, 0.002594, 0.002575
221, 0.002370, 0.002592, 0.002572
222, 0.002370, 0.002591, 0.002571
223, 0.002366, 0.002590, 0.002569
224, 0.002365, 0.002590, 0.002568
225, 0.002360, 0.002589, 0.002568
226, 0.002358, 0.002587, 0.002566
227, 0.002358, 0.002585, 0.002564
228, 0.002359, 0.002583, 0.002562
229, 0.002353, 0.002583, 0.002561
230, 0.002351, 0.002583, 0.002560
231, 0.002351, 0.002580, 0.002559
232, 0.002348, 0.002578, 0.002557
233, 0.002346, 0.002577, 0.002556
234, 0.002345, 0.002578, 0.002555
235, 0.002345, 0.002575, 0.002553
236, 0.002343, 0.002572, 0.002551
237, 0.002344, 0.002570, 0.002548
238, 0.002341, 0.002570, 0.002548
239, 0.002336, 0.002571, 0.002548
240, 0.002338, 0.002568, 0.002546
241, 0.002332, 0.002564, 0.002542
242, 0.002332, 0.002562, 0.002539
243, 0.002332, 0.002561, 0.002537
244, 0.002327, 0.002561, 0.002537
245, 0.002325, 0.002560, 0.002536
246, 0.002325, 0.002558, 0.002535
247, 0.002320, 0.002556, 0.002532
248, 0.002319, 0.002553, 0.002529
249, 0.002320, 0.002552, 0.002528
250, 0.002316, 0.002549, 0.002526
251, 0.002315, 0.002549, 0.002526
252, 0.002313, 0.002548, 0.002524
253, 0.002312, 0.002546, 0.002522
254, 0.002316, 0.002544, 0.002520
255, 0.002306, 0.002542, 0.002517
256, 0.002307, 0.002540, 0.002516
257, 0.002306, 0.002540, 0.002515
258, 0.002300, 0.002540, 0.002515
259, 0.002303, 0.002537, 0.002512
260, 0.002299, 0.002533, 0.002508
261, 0.002296, 0.002530, 0.002506
262, 0.002294, 0.002530, 0.002505
263, 0.002292, 0.002530, 0.002504
264, 0.002292, 0.002528, 0.002502
265, 0.002287, 0.002525, 0.002501
266, 0.002288, 0.002521, 0.002496
267, 0.002285, 0.002520, 0.002494
268, 0.002286, 0.002519, 0.002492
269, 0.002281, 0.002519, 0.002493
270, 0.002280, 0.002517, 0.002492
271, 0.002280, 0.002515, 0.002488
272, 0.002279, 0.002512, 0.002486
273, 0.002274, 0.002510, 0.002483
274, 0.002274, 0.002507, 0.002480
275, 0.002269, 0.002507, 0.002480
276, 0.002266, 0.002508, 0.002481
277, 0.002268, 0.002504, 0.002477
278, 0.002265, 0.002502, 0.002475
279, 0.002266, 0.002501, 0.002473
280, 0.002260, 0.002499, 0.002471
281, 0.002262, 0.002495, 0.002467
282, 0.002262, 0.002495, 0.002468
283, 0.002260, 0.002496, 0.002468
284, 0.002258, 0.002495, 0.002467
285, 0.002255, 0.002491, 0.002463
286, 0.002255, 0.002489, 0.002462
287, 0.002253, 0.002485, 0.002457
288, 0.002246, 0.002484, 0.002456
289, 0.002249, 0.002484, 0.002456
290, 0.002248, 0.002482, 0.002454
291, 0.002247, 0.002482, 0.002454
292, 0.002241, 0.002482, 0.002455
293, 0.002243, 0.002479, 0.002451
294, 0.002244, 0.002476, 0.002447
295, 0.002239, 0.002476, 0.002448
296, 0.002236, 0.002476, 0.002448
297, 0.002238, 0.002475, 0.002447
298, 0.002236, 0.002471, 0.002443
299, 0.002231, 0.002469, 0.002440
300, 0.002233, 0.002470, 0.002442
301, 0.002234, 0.002468, 0.002440
302, 0.002231, 0.002467, 0.002438
303, 0.002228, 0.002469, 0.002440
304, 0.002232, 0.002468, 0.002439
305, 0.002230, 0.002463, 0.002434
306, 0.002225, 0.002461, 0.002432
307, 0.002223, 0.002465, 0.002436
308, 0.002225, 0.002460, 0.002431
309, 0.002223, 0.002458, 0.002429
310, 0.002219, 0.002460, 0.002432
311, 0.002221, 0.002460, 0.002431
312, 0.002220, 0.002457, 0.002429
313, 0.002218, 0.002459, 0.002430
314, 0.002218, 0.002457, 0.002428
315, 0.002216, 0.002454, 0.002426
316, 0.002215, 0.002455, 0.002426
317, 0.002212, 0.002452, 0.002423
318, 0.002215, 0.002451, 0.002422
319, 0.002213, 0.002452, 0.002423
320, 0.002213, 0.002452, 0.002423
321, 0.002213, 0.002449, 0.002420
322, 0.002210, 0.002451, 0.002422
323, 0.002212, 0.002453, 0.002424
324, 0.002211, 0.002449, 0.002420
325, 0.002209, 0.002447, 0.002417
326, 0.002206, 0.002445, 0.002415
327, 0.002207, 0.002445, 0.002415
328, 0.002203, 0.002446, 0.002416
329, 0.002207, 0.002445, 0.002416
330, 0.002206, 0.002444, 0.002414
331, 0.002202, 0.002446, 0.002416
332, 0.002204, 0.002443, 0.002414
333, 0.002201, 0.002444, 0.002414
334, 0.002201, 0.002441, 0.002412
335, 0.002198, 0.002440, 0.002411
336, 0.002198, 0.002445, 0.002416
337, 0.002199, 0.002441, 0.002412
338, 0.002200, 0.002435, 0.002407
339, 0.002198, 0.002438, 0.002409
340, 0.002198, 0.002441, 0.002412
341, 0.002197, 0.002436, 0.002407
342, 0.002193, 0.002437, 0.002408
343, 0.002196, 0.002442, 0.002412
344, 0.002192, 0.002433, 0.002403
345, 0.002191, 0.002430, 0.002401
346, 0.002193, 0.002437, 0.002407
347, 0.002191, 0.002435, 0.002405
348, 0.002190, 0.002432, 0.002403
349, 0.002195, 0.002435, 0.002405
350, 0.002191, 0.002434, 0.002404
351, 0.002189, 0.002429, 0.002400
352, 0.002190, 0.002431, 0.002402
353, 0.002188, 0.002431, 0.002401
354, 0.002187, 0.002429, 0.002401
355, 0.002189, 0.002429, 0.002400
356, 0.002186, 0.002431, 0.002401
357, 0.002187, 0.002425, 0.002396
358, 0.002185, 0.002426, 0.002397
359, 0.002182, 0.002430, 0.002400
360, 0.002185, 0.002429, 0.002399
361, 0.002184, 0.002424, 0.002396
362, 0.002186, 0.002424, 0.002394
363, 0.002183, 0.002426, 0.002395
364, 0.002180, 0.002422, 0.002393
365, 0.002182, 0.002421, 0.002392
366, 0.002181, 0.002423, 0.002393
367, 0.002178, 0.002422, 0.002392
368, 0.002177, 0.002420, 0.002390
369, 0.002179, 0.002421, 0.002391
370, 0.002178, 0.002422, 0.002392
371, 0.002179, 0.002419, 0.002390
372, 0.002180, 0.002419, 0.002389
373, 0.002177, 0.002420, 0.002390
374, 0.002175, 0.002417, 0.002388
375, 0.002175, 0.002419, 0.002389
376, 0.002174, 0.002421, 0.002391
377, 0.002175, 0.002416, 0.002387
378, 0.002176, 0.002418, 0.002387
379, 0.002177, 0.002418, 0.002388
380, 0.002172, 0.002414, 0.002385
381, 0.002171, 0.002417, 0.002387
382, 0.002171, 0.002418, 0.002387
383, 0.002171, 0.002413, 0.002383
384, 0.002176, 0.002415, 0.002385
385, 0.002172, 0.002417, 0.002387
386, 0.002169, 0.002413, 0.002383
387, 0.002171, 0.002411, 0.002382
388, 0.002169, 0.002412, 0.002382
389, 0.002168, 0.002415, 0.002384
390, 0.002169, 0.002412, 0.002381
391, 0.002169, 0.002412, 0.002381
392, 0.002168, 0.002418, 0.002386
393, 0.002169, 0.002409, 0.002379
394, 0.002166, 0.002410, 0.002380
395, 0.002163, 0.002412, 0.002382
396, 0.002165, 0.002412, 0.002383
397, 0.002164, 0.002409, 0.002379
398, 0.002165, 0.002412, 0.002381
399, 0.002165, 0.002410, 0.002380
400, 0.002166, 0.002404, 0.002375
401, 0.002163, 0.002412, 0.002381
402, 0.002161, 0.002411, 0.002380
403, 0.002162, 0.002409, 0.002380
404, 0.002166, 0.002407, 0.002377
405, 0.002161, 0.002408, 0.002378
406, 0.002161, 0.002406, 0.002375
407, 0.002161, 0.002405, 0.002375
408, 0.002159, 0.002407, 0.002375
409, 0.002161, 0.002405, 0.002375
410, 0.002159, 0.002408, 0.002377
411, 0.002159, 0.002406, 0.002375
412, 0.002158, 0.002405, 0.002374
413, 0.002159, 0.002404, 0.002373
414, 0.002157, 0.002405, 0.002374
415, 0.002156, 0.002404, 0.002374
416, 0.002161, 0.002403, 0.002373
417, 0.002154, 0.002407, 0.002375
418, 0.002155, 0.002399, 0.002370
419, 0.002158, 0.002406, 0.002376
420, 0.002153, 0.002409, 0.002378
421, 0.002153, 0.002400, 0.002371
422, 0.002158, 0.002402, 0.002372
423, 0.002154, 0.002414, 0.002382
424, 0.002158, 0.002398, 0.002369
