Epoch, Train Loss, Valid Loss, Test Loss
1, 0.477721, 0.542095, 0.543738
2, 0.411183, 0.475904, 0.478210
3, 0.360342, 0.417442, 0.420626
4, 0.322366, 0.369311, 0.373068
5, 0.293513, 0.331175, 0.335460
6, 0.270980, 0.306832, 0.311188
7, 0.255654, 0.286945, 0.291302
8, 0.241928, 0.269566, 0.273812
9, 0.228714, 0.252297, 0.256184
10, 0.214837, 0.235314, 0.238874
11, 0.200769, 0.218787, 0.222005
12, 0.186615, 0.202769, 0.205599
13, 0.172579, 0.187972, 0.190450
14, 0.159454, 0.173942, 0.176140
15, 0.147158, 0.160394, 0.162360
16, 0.135457, 0.147486, 0.149252
17, 0.124390, 0.135092, 0.136678
18, 0.113839, 0.123000, 0.124433
19, 0.103642, 0.111157, 0.112471
20, 0.093749, 0.099682, 0.100902
21, 0.084241, 0.088759, 0.089900
22, 0.075226, 0.078599, 0.079664
23, 0.066821, 0.069378, 0.070365
24, 0.059141, 0.061135, 0.062040
25, 0.052243, 0.053823, 0.054648
26, 0.046107, 0.047381, 0.048136
27, 0.040675, 0.041749, 0.042444
28, 0.035901, 0.036867, 0.037508
29, 0.031737, 0.032603, 0.033195
30, 0.028091, 0.028812, 0.029361
31, 0.024898, 0.025447, 0.025957
32, 0.022042, 0.022502, 0.022976
33, 0.019582, 0.019967, 0.020407
34, 0.017432, 0.017793, 0.018203
35, 0.015591, 0.015942, 0.016325
36, 0.014028, 0.014370, 0.014731
37, 0.012698, 0.013043, 0.013387
38, 0.011581, 0.011917, 0.012246
39, 0.010625, 0.010950, 0.011266
40, 0.009799, 0.010100, 0.010404
41, 0.009066, 0.009327, 0.009621
42, 0.008426, 0.008609, 0.008893
43, 0.007829, 0.007970, 0.008243
44, 0.007303, 0.007397, 0.007659
45, 0.006828, 0.006883, 0.007135
46, 0.006400, 0.006419, 0.006662
47, 0.006031, 0.006001, 0.006236
48, 0.005698, 0.005634, 0.005863
49, 0.005409, 0.005320, 0.005543
50, 0.005158, 0.005056, 0.005273
51, 0.004940, 0.004830, 0.005039
52, 0.004742, 0.004625, 0.004826
53, 0.004561, 0.004440, 0.004634
54, 0.004405, 0.004271, 0.004457
55, 0.004263, 0.004122, 0.004302
56, 0.004132, 0.003991, 0.004166
57, 0.004018, 0.003869, 0.004040
58, 0.003918, 0.003764, 0.003930
59, 0.003834, 0.003679, 0.003840
60, 0.003766, 0.003610, 0.003766
61, 0.003699, 0.003545, 0.003696
62, 0.003638, 0.003478, 0.003625
63, 0.003592, 0.003414, 0.003557
64, 0.003546, 0.003352, 0.003491
65, 0.003500, 0.003303, 0.003437
66, 0.003453, 0.003258, 0.003389
67, 0.003405, 0.003220, 0.003347
68, 0.003384, 0.003175, 0.003299
69, 0.003346, 0.003134, 0.003255
70, 0.003326, 0.003103, 0.003220
71, 0.003291, 0.003082, 0.003196
72, 0.003265, 0.003059, 0.003169
73, 0.003248, 0.003034, 0.003142
74, 0.003227, 0.003008, 0.003114
75, 0.003210, 0.002985, 0.003088
76, 0.003186, 0.002968, 0.003067
77, 0.003178, 0.002954, 0.003051
78, 0.003163, 0.002945, 0.003039
79, 0.003148, 0.002932, 0.003023
80, 0.003132, 0.002914, 0.003003
81, 0.003122, 0.002897, 0.002984
82, 0.003113, 0.002882, 0.002967
83, 0.003104, 0.002877, 0.002959
84, 0.003090, 0.002879, 0.002957
85, 0.003088, 0.002868, 0.002944
86, 0.003074, 0.002857, 0.002930
87, 0.003065, 0.002844, 0.002916
88, 0.003059, 0.002834, 0.002904
89, 0.003052, 0.002828, 0.002897
90, 0.003049, 0.002821, 0.002887
91, 0.003035, 0.002812, 0.002877
92, 0.003034, 0.002809, 0.002871
93, 0.003034, 0.002809, 0.002868
94, 0.003022, 0.002805, 0.002861
95, 0.003015, 0.002798, 0.002852
96, 0.003004, 0.002790, 0.002844
97, 0.003005, 0.002782, 0.002834
98, 0.003000, 0.002777, 0.002827
99, 0.002990, 0.002779, 0.002827
100, 0.002991, 0.002781, 0.002828
101, 0.002986, 0.002778, 0.002824
102, 0.002975, 0.002768, 0.002813
103, 0.002975, 0.002759, 0.002802
104, 0.002974, 0.002756, 0.002798
105, 0.002965, 0.002759, 0.002799
106, 0.002960, 0.002762, 0.002801
107, 0.002962, 0.002758, 0.002795
108, 0.002951, 0.002750, 0.002786
