Epoch, Train Loss, Valid Loss, Test Loss
1, 0.457890, 0.344607, 0.337909
2, 0.322386, 0.303162, 0.300030
3, 0.289978, 0.272708, 0.270694
4, 0.260340, 0.240486, 0.239201
5, 0.225736, 0.202569, 0.201589
6, 0.187129, 0.163316, 0.162609
7, 0.148405, 0.126059, 0.125514
8, 0.112724, 0.093318, 0.092894
9, 0.082228, 0.066385, 0.066051
10, 0.057853, 0.045894, 0.045629
