Epoch, Train Loss, Valid Loss, Test Loss
1, 0.468288, 0.344631, 0.345736
2, 0.322289, 0.303040, 0.302046
3, 0.289375, 0.271540, 0.270361
4, 0.258232, 0.239258, 0.238070
5, 0.223492, 0.200700, 0.199656
6, 0.184203, 0.160926, 0.160093
7, 0.145478, 0.123746, 0.123143
8, 0.110151, 0.091341, 0.090949
9, 0.080320, 0.065099, 0.064874
10, 0.056626, 0.045066, 0.044963
