Epoch, Train Loss, Valid Loss, Test Loss
1, 0.486008, 0.542096, 0.543740
2, 0.417907, 0.475906, 0.478213
3, 0.365968, 0.417425, 0.420617
4, 0.327351, 0.369348, 0.373126
5, 0.297976, 0.331295, 0.335597
6, 0.275092, 0.307058, 0.311431
7, 0.259606, 0.287305, 0.291677
8, 0.245800, 0.270042, 0.274302
9, 0.232545, 0.252856, 0.256761
10, 0.218625, 0.235923, 0.239505
11, 0.204494, 0.219395, 0.222638
12, 0.190239, 0.203339, 0.206193
13, 0.176072, 0.188485, 0.190987
14, 0.162810, 0.174394, 0.176616
15, 0.150363, 0.160803, 0.162793
16, 0.138504, 0.147871, 0.149658
17, 0.127273, 0.135480, 0.137084
18, 0.116565, 0.123412, 0.124860
19, 0.106211, 0.111598, 0.112924
20, 0.096155, 0.100141, 0.101372
21, 0.086470, 0.089217, 0.090366
22, 0.077266, 0.079038, 0.080109
23, 0.068670, 0.069783, 0.070775
24, 0.060801, 0.061496, 0.062404
25, 0.053719, 0.054136, 0.054964
26, 0.047411, 0.047647, 0.048404
27, 0.041821, 0.041969, 0.042666
28, 0.036904, 0.037046, 0.037688
29, 0.032615, 0.032743, 0.033336
30, 0.028858, 0.028919, 0.029469
31, 0.025565, 0.025530, 0.026040
32, 0.022623, 0.022566, 0.023040
33, 0.020090, 0.020014, 0.020454
34, 0.017874, 0.017826, 0.018235
35, 0.015977, 0.015961, 0.016344
36, 0.014365, 0.014378, 0.014739
37, 0.012995, 0.013044, 0.013387
38, 0.011844, 0.011913, 0.012242
39, 0.010861, 0.010944, 0.011259
40, 0.010012, 0.010092, 0.010395
41, 0.009259, 0.009318, 0.009610
42, 0.008602, 0.008599, 0.008882
43, 0.007990, 0.007961, 0.008232
44, 0.007451, 0.007387, 0.007647
45, 0.006964, 0.006871, 0.007121
46, 0.006526, 0.006406, 0.006647
47, 0.006147, 0.005988, 0.006222
48, 0.005806, 0.005622, 0.005850
49, 0.005511, 0.005309, 0.005531
50, 0.005254, 0.005047, 0.005263
51, 0.005032, 0.004821, 0.005029
52, 0.004829, 0.004617, 0.004817
53, 0.004645, 0.004433, 0.004625
54, 0.004486, 0.004264, 0.004450
55, 0.004342, 0.004117, 0.004296
56, 0.004209, 0.003986, 0.004160
57, 0.004093, 0.003865, 0.004035
58, 0.003991, 0.003761, 0.003925
59, 0.003906, 0.003677, 0.003837
60, 0.003836, 0.003609, 0.003764
61, 0.003768, 0.003544, 0.003695
62, 0.003706, 0.003477, 0.003624
63, 0.003659, 0.003413, 0.003556
64, 0.003612, 0.003351, 0.003489
65, 0.003565, 0.003302, 0.003436
66, 0.003517, 0.003258, 0.003388
67, 0.003468, 0.003219, 0.003346
68, 0.003446, 0.003174, 0.003297
69, 0.003407, 0.003133, 0.003254
70, 0.003387, 0.003102, 0.003219
71, 0.003351, 0.003081, 0.003195
72, 0.003325, 0.003058, 0.003169
73, 0.003308, 0.003033, 0.003141
74, 0.003286, 0.003008, 0.003113
75, 0.003269, 0.002985, 0.003087
76, 0.003245, 0.002967, 0.003067
77, 0.003236, 0.002954, 0.003051
78, 0.003221, 0.002945, 0.003039
79, 0.003206, 0.002932, 0.003023
80, 0.003189, 0.002914, 0.003003
81, 0.003180, 0.002897, 0.002984
82, 0.003169, 0.002882, 0.002967
83, 0.003161, 0.002877, 0.002959
84, 0.003146, 0.002879, 0.002957
85, 0.003145, 0.002868, 0.002944
86, 0.003130, 0.002857, 0.002930
87, 0.003121, 0.002844, 0.002916
88, 0.003115, 0.002834, 0.002904
89, 0.003107, 0.002828, 0.002897
90, 0.003105, 0.002821, 0.002887
91, 0.003090, 0.002812, 0.002877
92, 0.003089, 0.002809, 0.002871
93, 0.003089, 0.002809, 0.002868
94, 0.003077, 0.002805, 0.002861
95, 0.003070, 0.002798, 0.002853
96, 0.003058, 0.002790, 0.002844
97, 0.003060, 0.002782, 0.002834
98, 0.003054, 0.002777, 0.002827
99, 0.003044, 0.002779, 0.002827
100, 0.003045, 0.002781, 0.002828
101, 0.003040, 0.002778, 0.002824
102, 0.003029, 0.002769, 0.002813
103, 0.003029, 0.002759, 0.002803
104, 0.003028, 0.002756, 0.002798
105, 0.003019, 0.002759, 0.002799
106, 0.003014, 0.002763, 0.002801
107, 0.003015, 0.002758, 0.002795
108, 0.003005, 0.002750, 0.002786
109, 0.003000, 0.002742, 0.002777
110, 0.003000, 0.002742, 0.002775
111, 0.002998, 0.002746, 0.002777
112, 0.002999, 0.002741, 0.002771
113, 0.002990, 0.002736, 0.002765
114, 0.002986, 0.002732, 0.002761
115, 0.002990, 0.002731, 0.002759
116, 0.002972, 0.002730, 0.002757
117, 0.002971, 0.002726, 0.002752
118, 0.002968, 0.002723, 0.002748
119, 0.002968, 0.002724, 0.002748
120, 0.002967, 0.002723, 0.002747
121, 0.002960, 0.002721, 0.002743
122, 0.002961, 0.002718, 0.002740
123, 0.002959, 0.002716, 0.002736
124, 0.002955, 0.002714, 0.002732
125, 0.002953, 0.002715, 0.002733
126, 0.002948, 0.002713, 0.002730
127, 0.002945, 0.002704, 0.002721
128, 0.002946, 0.002701, 0.002718
129, 0.002944, 0.002702, 0.002717
130, 0.002938, 0.002708, 0.002722
131, 0.002937, 0.002706, 0.002719
132, 0.002929, 0.002702, 0.002714
133, 0.002924, 0.002697, 0.002709
134, 0.002922, 0.002695, 0.002706
135, 0.002916, 0.002695, 0.002705
136, 0.002920, 0.002694, 0.002703
137, 0.002919, 0.002696, 0.002704
138, 0.002911, 0.002693, 0.002701
139, 0.002909, 0.002692, 0.002699
140, 0.002903, 0.002686, 0.002693
141, 0.002899, 0.002685, 0.002691
142, 0.002896, 0.002684, 0.002689
143, 0.002892, 0.002685, 0.002690
144, 0.002893, 0.002685, 0.002690
145, 0.002889, 0.002687, 0.002691
146, 0.002884, 0.002684, 0.002686
147, 0.002885, 0.002679, 0.002681
148, 0.002877, 0.002675, 0.002677
149, 0.002887, 0.002672, 0.002675
150, 0.002877, 0.002672, 0.002674
151, 0.002871, 0.002674, 0.002675
152, 0.002872, 0.002673, 0.002673
153, 0.002863, 0.002673, 0.002672
154, 0.002871, 0.002670, 0.002669
155, 0.002864, 0.002668, 0.002667
156, 0.002860, 0.002668, 0.002667
157, 0.002859, 0.002669, 0.002667
158, 0.002854, 0.002667, 0.002664
159, 0.002853, 0.002669, 0.002665
160, 0.002851, 0.002664, 0.002660
161, 0.002849, 0.002664, 0.002661
162, 0.002840, 0.002661, 0.002656
163, 0.002846, 0.002659, 0.002654
164, 0.002840, 0.002658, 0.002652
165, 0.002835, 0.002658, 0.002652
166, 0.002837, 0.002659, 0.002652
167, 0.002829, 0.002660, 0.002653
168, 0.002831, 0.002658, 0.002651
169, 0.002825, 0.002655, 0.002648
170, 0.002832, 0.002653, 0.002644
171, 0.002826, 0.002652, 0.002644
172, 0.002821, 0.002650, 0.002641
173, 0.002815, 0.002649, 0.002640
174, 0.002818, 0.002649, 0.002640
175, 0.002813, 0.002648, 0.002638
176, 0.002813, 0.002648, 0.002638
177, 0.002804, 0.002647, 0.002637
178, 0.002808, 0.002646, 0.002635
179, 0.002802, 0.002646, 0.002635
180, 0.002799, 0.002644, 0.002633
181, 0.002801, 0.002643, 0.002633
182, 0.002793, 0.002641, 0.002630
183, 0.002793, 0.002638, 0.002627
184, 0.002791, 0.002637, 0.002624
185, 0.002788, 0.002638, 0.002624
186, 0.002787, 0.002640, 0.002627
187, 0.002787, 0.002638, 0.002625
188, 0.002780, 0.002637, 0.002624
189, 0.002781, 0.002634, 0.002620
190, 0.002781, 0.002636, 0.002621
191, 0.002775, 0.002634, 0.002619
192, 0.002773, 0.002631, 0.002618
193, 0.002768, 0.002628, 0.002615
194, 0.002766, 0.002626, 0.002611
195, 0.002765, 0.002626, 0.002611
196, 0.002765, 0.002626, 0.002611
197, 0.002766, 0.002627, 0.002612
198, 0.002761, 0.002624, 0.002609
199, 0.002753, 0.002621, 0.002605
200, 0.002755, 0.002620, 0.002604
201, 0.002749, 0.002620, 0.002604
202, 0.002748, 0.002623, 0.002606
203, 0.002749, 0.002623, 0.002606
204, 0.002743, 0.002619, 0.002601
205, 0.002749, 0.002616, 0.002597
206, 0.002744, 0.002614, 0.002595
207, 0.002740, 0.002612, 0.002595
208, 0.002738, 0.002613, 0.002596
209, 0.002737, 0.002612, 0.002594
210, 0.002729, 0.002611, 0.002592
211, 0.002733, 0.002609, 0.002590
212, 0.002731, 0.002610, 0.002591
213, 0.002729, 0.002609, 0.002590
214, 0.002721, 0.002606, 0.002588
215, 0.002726, 0.002604, 0.002586
216, 0.002722, 0.002603, 0.002585
217, 0.002720, 0.002603, 0.002583
218, 0.002721, 0.002603, 0.002583
219, 0.002714, 0.002600, 0.002580
220, 0.002713, 0.002599, 0.002579
221, 0.002713, 0.002596, 0.002577
222, 0.002712, 0.002595, 0.002576
223, 0.002708, 0.002595, 0.002575
224, 0.002706, 0.002595, 0.002574
225, 0.002702, 0.002594, 0.002573
226, 0.002698, 0.002592, 0.002572
227, 0.002699, 0.002590, 0.002570
228, 0.002700, 0.002588, 0.002567
229, 0.002693, 0.002588, 0.002566
230, 0.002691, 0.002588, 0.002565
231, 0.002691, 0.002585, 0.002564
232, 0.002688, 0.002583, 0.002563
233, 0.002686, 0.002582, 0.002561
234, 0.002684, 0.002583, 0.002561
235, 0.002685, 0.002580, 0.002557
236, 0.002683, 0.002578, 0.002556
237, 0.002683, 0.002576, 0.002555
238, 0.002680, 0.002575, 0.002554
239, 0.002674, 0.002576, 0.002553
240, 0.002677, 0.002573, 0.002551
241, 0.002670, 0.002570, 0.002548
242, 0.002670, 0.002567, 0.002545
243, 0.002670, 0.002566, 0.002543
244, 0.002664, 0.002566, 0.002542
245, 0.002663, 0.002565, 0.002542
246, 0.002662, 0.002564, 0.002541
247, 0.002657, 0.002562, 0.002538
248, 0.002655, 0.002559, 0.002535
249, 0.002658, 0.002556, 0.002533
250, 0.002652, 0.002555, 0.002532
251, 0.002651, 0.002555, 0.002532
252, 0.002649, 0.002554, 0.002531
253, 0.002648, 0.002552, 0.002528
254, 0.002652, 0.002550, 0.002526
255, 0.002642, 0.002548, 0.002524
256, 0.002643, 0.002546, 0.002522
257, 0.002641, 0.002546, 0.002522
258, 0.002635, 0.002545, 0.002521
259, 0.002638, 0.002543, 0.002519
260, 0.002633, 0.002539, 0.002515
261, 0.002630, 0.002537, 0.002512
262, 0.002628, 0.002536, 0.002511
263, 0.002627, 0.002535, 0.002510
264, 0.002626, 0.002535, 0.002509
265, 0.002621, 0.002531, 0.002506
266, 0.002622, 0.002528, 0.002503
267, 0.002619, 0.002525, 0.002500
268, 0.002619, 0.002525, 0.002499
269, 0.002613, 0.002526, 0.002500
270, 0.002613, 0.002524, 0.002498
271, 0.002613, 0.002521, 0.002495
272, 0.002611, 0.002519, 0.002493
273, 0.002607, 0.002516, 0.002490
274, 0.002607, 0.002514, 0.002487
275, 0.002601, 0.002513, 0.002487
276, 0.002597, 0.002514, 0.002488
277, 0.002599, 0.002511, 0.002484
278, 0.002597, 0.002509, 0.002482
279, 0.002596, 0.002507, 0.002479
280, 0.002592, 0.002505, 0.002478
281, 0.002594, 0.002502, 0.002475
282, 0.002593, 0.002501, 0.002474
283, 0.002591, 0.002501, 0.002473
284, 0.002590, 0.002501, 0.002474
285, 0.002585, 0.002498, 0.002471
286, 0.002584, 0.002495, 0.002468
287, 0.002583, 0.002491, 0.002463
288, 0.002576, 0.002490, 0.002463
289, 0.002578, 0.002491, 0.002463
290, 0.002578, 0.002487, 0.002459
291, 0.002575, 0.002488, 0.002460
292, 0.002569, 0.002489, 0.002462
293, 0.002572, 0.002486, 0.002458
294, 0.002572, 0.002481, 0.002452
295, 0.002568, 0.002480, 0.002452
296, 0.002564, 0.002482, 0.002455
297, 0.002567, 0.002481, 0.002453
298, 0.002564, 0.002476, 0.002448
299, 0.002559, 0.002474, 0.002445
300, 0.002560, 0.002475, 0.002447
301, 0.002562, 0.002474, 0.002445
302, 0.002557, 0.002472, 0.002443
303, 0.002556, 0.002473, 0.002444
304, 0.002559, 0.002473, 0.002444
305, 0.002556, 0.002468, 0.002439
306, 0.002553, 0.002465, 0.002436
307, 0.002550, 0.002468, 0.002439
308, 0.002551, 0.002466, 0.002437
309, 0.002549, 0.002463, 0.002434
310, 0.002545, 0.002463, 0.002434
311, 0.002547, 0.002465, 0.002436
312, 0.002545, 0.002462, 0.002433
313, 0.002544, 0.002461, 0.002432
314, 0.002543, 0.002460, 0.002432
315, 0.002541, 0.002460, 0.002431
316, 0.002541, 0.002458, 0.002429
317, 0.002537, 0.002455, 0.002426
318, 0.002540, 0.002455, 0.002426
319, 0.002538, 0.002456, 0.002427
320, 0.002538, 0.002455, 0.002426
321, 0.002538, 0.002452, 0.002423
322, 0.002534, 0.002455, 0.002425
323, 0.002537, 0.002456, 0.002427
324, 0.002536, 0.002452, 0.002423
325, 0.002533, 0.002450, 0.002420
326, 0.002531, 0.002448, 0.002419
327, 0.002530, 0.002448, 0.002418
328, 0.002527, 0.002448, 0.002418
329, 0.002530, 0.002448, 0.002419
330, 0.002530, 0.002447, 0.002417
331, 0.002526, 0.002449, 0.002419
332, 0.002528, 0.002447, 0.002417
333, 0.002525, 0.002447, 0.002417
334, 0.002524, 0.002444, 0.002415
335, 0.002521, 0.002443, 0.002414
336, 0.002522, 0.002447, 0.002418
337, 0.002523, 0.002444, 0.002415
338, 0.002523, 0.002438, 0.002410
339, 0.002521, 0.002440, 0.002411
340, 0.002521, 0.002444, 0.002415
341, 0.002519, 0.002439, 0.002411
342, 0.002516, 0.002440, 0.002411
343, 0.002519, 0.002445, 0.002415
344, 0.002514, 0.002437, 0.002408
345, 0.002513, 0.002433, 0.002404
346, 0.002515, 0.002439, 0.002409
347, 0.002514, 0.002440, 0.002410
348, 0.002513, 0.002435, 0.002406
349, 0.002517, 0.002436, 0.002406
350, 0.002513, 0.002438, 0.002408
351, 0.002511, 0.002433, 0.002403
352, 0.002513, 0.002432, 0.002403
353, 0.002510, 0.002434, 0.002405
354, 0.002510, 0.002432, 0.002403
355, 0.002510, 0.002430, 0.002401
356, 0.002509, 0.002433, 0.002403
357, 0.002509, 0.002430, 0.002400
358, 0.002506, 0.002428, 0.002399
359, 0.002505, 0.002430, 0.002400
360, 0.002507, 0.002435, 0.002405
361, 0.002507, 0.002427, 0.002398
362, 0.002507, 0.002425, 0.002396
363, 0.002506, 0.002428, 0.002398
364, 0.002501, 0.002427, 0.002397
365, 0.002504, 0.002423, 0.002393
366, 0.002504, 0.002425, 0.002395
367, 0.002500, 0.002427, 0.002397
368, 0.002499, 0.002423, 0.002393
369, 0.002501, 0.002423, 0.002393
370, 0.002499, 0.002426, 0.002395
371, 0.002501, 0.002423, 0.002393
372, 0.002502, 0.002421, 0.002391
373, 0.002499, 0.002423, 0.002393
374, 0.002497, 0.002421, 0.002391
375, 0.002497, 0.002420, 0.002391
376, 0.002495, 0.002423, 0.002393
377, 0.002496, 0.002420, 0.002390
378, 0.002497, 0.002419, 0.002389
379, 0.002499, 0.002421, 0.002390
380, 0.002494, 0.002417, 0.002388
381, 0.002492, 0.002419, 0.002389
382, 0.002493, 0.002419, 0.002389
383, 0.002492, 0.002416, 0.002386
384, 0.002497, 0.002417, 0.002387
385, 0.002493, 0.002419, 0.002389
386, 0.002491, 0.002416, 0.002386
387, 0.002492, 0.002415, 0.002385
388, 0.002490, 0.002413, 0.002384
389, 0.002490, 0.002418, 0.002387
390, 0.002491, 0.002415, 0.002384
391, 0.002490, 0.002413, 0.002383
392, 0.002489, 0.002418, 0.002387
393, 0.002490, 0.002412, 0.002382
394, 0.002487, 0.002412, 0.002381
395, 0.002483, 0.002414, 0.002383
396, 0.002487, 0.002416, 0.002386
397, 0.002485, 0.002411, 0.002381
398, 0.002486, 0.002413, 0.002382
399, 0.002486, 0.002413, 0.002382
400, 0.002488, 0.002407, 0.002377
401, 0.002484, 0.002409, 0.002379
402, 0.002480, 0.002416, 0.002385
403, 0.002484, 0.002409, 0.002380
404, 0.002485, 0.002408, 0.002379
405, 0.002482, 0.002411, 0.002380
406, 0.002481, 0.002409, 0.002378
407, 0.002482, 0.002405, 0.002375
408, 0.002480, 0.002408, 0.002377
409, 0.002482, 0.002408, 0.002377
410, 0.002478, 0.002408, 0.002377
411, 0.002478, 0.002406, 0.002376
412, 0.002478, 0.002408, 0.002377
413, 0.002480, 0.002405, 0.002374
414, 0.002477, 0.002405, 0.002374
415, 0.002476, 0.002406, 0.002376
416, 0.002481, 0.002405, 0.002375
417, 0.002475, 0.002406, 0.002375
418, 0.002474, 0.002401, 0.002372
419, 0.002478, 0.002405, 0.002376
420, 0.002472, 0.002408, 0.002377
421, 0.002473, 0.002401, 0.002372
422, 0.002477, 0.002402, 0.002372
423, 0.002474, 0.002412, 0.002380
424, 0.002477, 0.002401, 0.002371
425, 0.002476, 0.002400, 0.002370
426, 0.002477, 0.002418, 0.002385
427, 0.002474, 0.002401, 0.002371
428, 0.002476, 0.002399, 0.002370
