Epoch, Train Loss, Valid Loss, Test Loss
1, 0.408603, 0.542096, 0.543747
2, 0.352201, 0.475935, 0.478248
3, 0.308956, 0.417613, 0.420784
4, 0.276477, 0.369419, 0.373145
5, 0.251817, 0.331177, 0.335440
6, 0.232497, 0.306700, 0.311031
7, 0.219268, 0.286631, 0.290964
8, 0.207353, 0.269095, 0.273324
9, 0.195841, 0.251730, 0.255595
10, 0.183754, 0.234697, 0.238226
11, 0.171523, 0.218173, 0.221360
12, 0.159253, 0.202204, 0.205005
13, 0.147120, 0.187469, 0.189917
14, 0.135781, 0.173507, 0.175675
15, 0.125181, 0.160006, 0.161942
16, 0.115115, 0.147121, 0.148860
17, 0.105612, 0.134715, 0.136279
18, 0.096556, 0.122584, 0.123999
19, 0.087808, 0.110698, 0.111995
20, 0.079337, 0.099189, 0.100396
21, 0.071214, 0.088256, 0.089385
22, 0.063533, 0.078109, 0.079165
23, 0.056389, 0.068920, 0.069901
24, 0.049878, 0.060722, 0.061622
25, 0.044042, 0.053459, 0.054280
26, 0.038862, 0.047069, 0.047822
27, 0.034281, 0.041488, 0.042181
28, 0.030257, 0.036652, 0.037292
29, 0.026746, 0.032434, 0.033025
30, 0.023673, 0.028683, 0.029232
31, 0.020983, 0.025348, 0.025858
32, 0.018577, 0.022425, 0.022899
33, 0.016506, 0.019914, 0.020353
34, 0.014697, 0.017766, 0.018175
35, 0.013146, 0.015938, 0.016320
36, 0.011829, 0.014380, 0.014740
37, 0.010708, 0.013063, 0.013407
38, 0.009770, 0.011946, 0.012276
39, 0.008968, 0.010991, 0.011308
40, 0.008275, 0.010156, 0.010461
41, 0.007660, 0.009394, 0.009688
42, 0.007123, 0.008679, 0.008964
43, 0.006621, 0.008042, 0.008316
44, 0.006179, 0.007474, 0.007737
45, 0.005782, 0.006968, 0.007221
46, 0.005423, 0.006515, 0.006758
47, 0.005115, 0.006103, 0.006338
48, 0.004835, 0.005740, 0.005969
49, 0.004593, 0.005426, 0.005649
50, 0.004383, 0.005160, 0.005377
51, 0.004199, 0.004936, 0.005145
52, 0.004031, 0.004736, 0.004937
53, 0.003878, 0.004552, 0.004745
54, 0.003746, 0.004384, 0.004570
55, 0.003628, 0.004234, 0.004414
56, 0.003517, 0.004102, 0.004276
57, 0.003421, 0.003981, 0.004150
58, 0.003336, 0.003878, 0.004043
59, 0.003266, 0.003793, 0.003953
60, 0.003208, 0.003723, 0.003879
61, 0.003152, 0.003658, 0.003809
62, 0.003100, 0.003593, 0.003739
63, 0.003060, 0.003528, 0.003671
64, 0.003022, 0.003465, 0.003602
65, 0.002983, 0.003417, 0.003550
66, 0.002943, 0.003372, 0.003501
67, 0.002902, 0.003331, 0.003457
68, 0.002883, 0.003285, 0.003408
69, 0.002851, 0.003248, 0.003367
70, 0.002832, 0.003217, 0.003333
71, 0.002802, 0.003192, 0.003304
72, 0.002778, 0.003162, 0.003271
73, 0.002762, 0.003137, 0.003244
74, 0.002743, 0.003112, 0.003215
75, 0.002727, 0.003086, 0.003187
76, 0.002705, 0.003063, 0.003161
77, 0.002696, 0.003049, 0.003144
78, 0.002681, 0.003039, 0.003131
79, 0.002668, 0.003023, 0.003112
80, 0.002651, 0.003001, 0.003088
81, 0.002642, 0.002984, 0.003069
82, 0.002632, 0.002968, 0.003052
83, 0.002623, 0.002961, 0.003042
84, 0.002610, 0.002957, 0.003035
85, 0.002606, 0.002943, 0.003018
86, 0.002594, 0.002935, 0.003008
87, 0.002585, 0.002923, 0.002994
88, 0.002579, 0.002909, 0.002979
89, 0.002571, 0.002899, 0.002967
90, 0.002569, 0.002889, 0.002955
91, 0.002555, 0.002884, 0.002947
92, 0.002554, 0.002882, 0.002942
93, 0.002553, 0.002879, 0.002937
94, 0.002542, 0.002870, 0.002925
95, 0.002536, 0.002862, 0.002916
96, 0.002525, 0.002856, 0.002908
97, 0.002526, 0.002849, 0.002900
98, 0.002521, 0.002841, 0.002890
99, 0.002511, 0.002841, 0.002888
100, 0.002512, 0.002842, 0.002888
101, 0.002507, 0.002840, 0.002884
102, 0.002497, 0.002831, 0.002875
103, 0.002498, 0.002819, 0.002862
104, 0.002495, 0.002817, 0.002858
105, 0.002489, 0.002820, 0.002858
106, 0.002484, 0.002822, 0.002859
107, 0.002485, 0.002817, 0.002853
108, 0.002476, 0.002810, 0.002845
109, 0.002472, 0.002802, 0.002835
110, 0.002472, 0.002801, 0.002832
111, 0.002470, 0.002804, 0.002834
112, 0.002470, 0.002800, 0.002829
113, 0.002463, 0.002794, 0.002822
114, 0.002460, 0.002789, 0.002817
115, 0.002463, 0.002789, 0.002816
116, 0.002447, 0.002788, 0.002814
117, 0.002447, 0.002784, 0.002809
118, 0.002444, 0.002780, 0.002804
119, 0.002444, 0.002781, 0.002804
120, 0.002443, 0.002782, 0.002804
121, 0.002437, 0.002778, 0.002799
122, 0.002438, 0.002774, 0.002794
123, 0.002437, 0.002773, 0.002792
124, 0.002433, 0.002772, 0.002789
125, 0.002432, 0.002773, 0.002789
126, 0.002427, 0.002769, 0.002785
127, 0.002425, 0.002760, 0.002776
128, 0.002425, 0.002758, 0.002774
129, 0.002424, 0.002759, 0.002774
130, 0.002419, 0.002765, 0.002778
131, 0.002417, 0.002764, 0.002775
132, 0.002411, 0.002757, 0.002768
133, 0.002407, 0.002752, 0.002763
134, 0.002406, 0.002753, 0.002763
135, 0.002400, 0.002753, 0.002762
136, 0.002404, 0.002750, 0.002758
137, 0.002403, 0.002751, 0.002758
138, 0.002396, 0.002749, 0.002755
139, 0.002395, 0.002749, 0.002754
140, 0.002389, 0.002743, 0.002748
141, 0.002386, 0.002740, 0.002745
142, 0.002383, 0.002739, 0.002744
143, 0.002380, 0.002741, 0.002745
144, 0.002381, 0.002741, 0.002745
145, 0.002378, 0.002743, 0.002746
146, 0.002373, 0.002740, 0.002742
147, 0.002375, 0.002734, 0.002736
148, 0.002367, 0.002730, 0.002732
149, 0.002375, 0.002728, 0.002730
150, 0.002367, 0.002727, 0.002728
151, 0.002362, 0.002729, 0.002729
152, 0.002364, 0.002730, 0.002728
153, 0.002356, 0.002729, 0.002727
154, 0.002362, 0.002725, 0.002723
155, 0.002356, 0.002724, 0.002722
156, 0.002353, 0.002724, 0.002721
157, 0.002352, 0.002724, 0.002721
158, 0.002348, 0.002723, 0.002719
159, 0.002348, 0.002724, 0.002720
160, 0.002346, 0.002718, 0.002713
161, 0.002344, 0.002721, 0.002716
162, 0.002337, 0.002719, 0.002713
163, 0.002342, 0.002714, 0.002708
164, 0.002337, 0.002711, 0.002704
165, 0.002333, 0.002715, 0.002708
166, 0.002335, 0.002718, 0.002710
167, 0.002329, 0.002717, 0.002708
168, 0.002329, 0.002710, 0.002702
169, 0.002327, 0.002720, 0.002710
170, 0.002336, 0.002726, 0.002715
171, 0.002336, 0.002728, 0.002718
172, 0.002334, 0.002720, 0.002710
173, 0.002327, 0.002712, 0.002702
174, 0.002325, 0.002706, 0.002696
175, 0.002317, 0.002701, 0.002690
