Epoch, Train Loss, Valid Loss, Test Loss
1, 0.507294, 0.337308, 0.338667
2, 0.314195, 0.296689, 0.295272
3, 0.286217, 0.270563, 0.268974
4, 0.257556, 0.239081, 0.237627
5, 0.224425, 0.203531, 0.202316
6, 0.187602, 0.164967, 0.164001
7, 0.149467, 0.127810, 0.127082
8, 0.114160, 0.095088, 0.094587
9, 0.083767, 0.068139, 0.067833
10, 0.059386, 0.047383, 0.047227
