Epoch, Train Loss, Valid Loss, Test Loss
1, 0.458389, 0.351586, 0.352421
2, 0.324811, 0.306607, 0.305961
3, 0.292081, 0.273170, 0.272331
4, 0.259091, 0.238688, 0.237830
5, 0.223166, 0.199753, 0.198902
6, 0.183184, 0.158913, 0.158228
7, 0.143395, 0.120913, 0.120424
8, 0.107571, 0.088217, 0.087910
9, 0.077496, 0.061986, 0.061834
10, 0.054063, 0.042422, 0.042387
