Epoch, Train Loss, Valid Loss, Test Loss
1, 0.405361, 0.542086, 0.543734
2, 0.348670, 0.475923, 0.478233
3, 0.305394, 0.417440, 0.420634
4, 0.273142, 0.369345, 0.373122
5, 0.248641, 0.331301, 0.335605
6, 0.229559, 0.307059, 0.311429
7, 0.216630, 0.287295, 0.291665
8, 0.205101, 0.270008, 0.274269
9, 0.194020, 0.252812, 0.256715
10, 0.182384, 0.235867, 0.239447
11, 0.170572, 0.219329, 0.222570
12, 0.158656, 0.203274, 0.206126
13, 0.146820, 0.188426, 0.190925
14, 0.135741, 0.174341, 0.176560
15, 0.125346, 0.160756, 0.162742
16, 0.115446, 0.147830, 0.149613
17, 0.106075, 0.135439, 0.137040
18, 0.097139, 0.123363, 0.124809
19, 0.088498, 0.111538, 0.112862
20, 0.080107, 0.100072, 0.101302
21, 0.072029, 0.089144, 0.090292
22, 0.064354, 0.078965, 0.080036
23, 0.057188, 0.069715, 0.070707
24, 0.050632, 0.061433, 0.062341
25, 0.044734, 0.054079, 0.054906
26, 0.039482, 0.047596, 0.048354
27, 0.034829, 0.041928, 0.042625
28, 0.030737, 0.037012, 0.037655
29, 0.027166, 0.032716, 0.033310
30, 0.024037, 0.028896, 0.029446
31, 0.021294, 0.025510, 0.026021
32, 0.018845, 0.022550, 0.023025
33, 0.016733, 0.020010, 0.020449
34, 0.014886, 0.017834, 0.018243
35, 0.013309, 0.015977, 0.016359
36, 0.011971, 0.014398, 0.014758
37, 0.010833, 0.013070, 0.013413
38, 0.009879, 0.011951, 0.012279
39, 0.009066, 0.010990, 0.011305
40, 0.008366, 0.010141, 0.010444
41, 0.007744, 0.009369, 0.009661
42, 0.007200, 0.008656, 0.008939
43, 0.006697, 0.008030, 0.008301
44, 0.006252, 0.007466, 0.007726
45, 0.005851, 0.006954, 0.007204
46, 0.005491, 0.006490, 0.006731
47, 0.005181, 0.006078, 0.006312
48, 0.004900, 0.005722, 0.005949
49, 0.004658, 0.005410, 0.005632
50, 0.004447, 0.005145, 0.005360
51, 0.004264, 0.004919, 0.005126
52, 0.004097, 0.004722, 0.004922
53, 0.003945, 0.004545, 0.004737
54, 0.003814, 0.004376, 0.004562
55, 0.003695, 0.004224, 0.004403
56, 0.003586, 0.004093, 0.004267
57, 0.003490, 0.003976, 0.004145
58, 0.003406, 0.003874, 0.004038
59, 0.003336, 0.003792, 0.003950
60, 0.003278, 0.003724, 0.003878
61, 0.003223, 0.003657, 0.003807
62, 0.003170, 0.003590, 0.003735
63, 0.003131, 0.003525, 0.003666
64, 0.003092, 0.003463, 0.003600
65, 0.003053, 0.003416, 0.003549
66, 0.003012, 0.003370, 0.003499
67, 0.002971, 0.003327, 0.003452
68, 0.002951, 0.003280, 0.003402
69, 0.002919, 0.003243, 0.003362
70, 0.002900, 0.003211, 0.003326
71, 0.002869, 0.003184, 0.003296
72, 0.002844, 0.003153, 0.003263
73, 0.002829, 0.003129, 0.003236
74, 0.002807, 0.003105, 0.003209
75, 0.002792, 0.003079, 0.003180
76, 0.002769, 0.003054, 0.003153
77, 0.002760, 0.003040, 0.003135
78, 0.002746, 0.003031, 0.003123
79, 0.002732, 0.003016, 0.003106
80, 0.002716, 0.002994, 0.003081
81, 0.002706, 0.002975, 0.003060
82, 0.002697, 0.002961, 0.003044
83, 0.002688, 0.002955, 0.003036
84, 0.002675, 0.002953, 0.003031
85, 0.002672, 0.002938, 0.003014
86, 0.002660, 0.002928, 0.003001
87, 0.002651, 0.002917, 0.002988
88, 0.002646, 0.002904, 0.002973
89, 0.002638, 0.002896, 0.002964
