Epoch, Train Loss, Valid Loss, Test Loss
1, 0.574388, 0.512952, 0.511591
2, 0.455831, 0.402526, 0.401714
3, 0.352723, 0.305354, 0.304676
4, 0.264541, 0.225808, 0.225256
5, 0.193919, 0.164042, 0.163594
6, 0.140827, 0.118398, 0.118047
7, 0.102446, 0.085529, 0.085268
8, 0.074619, 0.062704, 0.062526
9, 0.054095, 0.046507, 0.046393
10, 0.039316, 0.034533, 0.034462
