Epoch, Train Loss, Valid Loss, Test Loss
1, 0.462845, 0.409206, 0.402145
2, 0.345032, 0.321248, 0.318325
3, 0.297457, 0.278250, 0.274878
4, 0.259823, 0.237433, 0.235728
5, 0.221524, 0.198326, 0.197201
6, 0.182666, 0.158632, 0.157679
7, 0.143996, 0.121908, 0.121220
8, 0.109023, 0.089672, 0.089260
9, 0.079552, 0.064174, 0.063817
10, 0.056345, 0.044820, 0.044551
